TeamBlueTopGoldEarned,TeamBlueTopChampionName,TeamBlueTopDamageDealt,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopGoldEarned,TeamRedTopChampionName,TeamRedTopDamageDealt,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleGoldEarned,TeamBlueJungleChampionName,TeamBlueJungleDamageDealt,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleGoldEarned,TeamRedJungleChampionName,TeamRedJungleDamageDealt,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidGoldEarned,TeamBlueMidChampionName,TeamBlueMidDamageDealt,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidGoldEarned,TeamRedMidChampionName,TeamRedMidDamageDealt,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCGoldEarned,TeamBlueADCChampionName,TeamBlueADCDamageDealt,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCGoldEarned,TeamRedADCChampionName,TeamRedADCDamageDealt,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportGoldEarned,TeamBlueSupportChampionName,TeamBlueSupportDamageDealt,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportGoldEarned,TeamRedSupportChampionName,TeamRedSupportDamageDealt,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints,win
13893,67,17150,0.5,100,100,1000,12978,62,24105,0.5,100,100,1000,12138,149,18175,0.5,100,100,1000,13650,47,18608,0.69,82,36,1033,11571,27,23841,0.5,100,100,1000,14601,154,23724,0.5,100,100,1000,10503,8,31975,0.5,100,100,1000,13867,138,27609,0.5,100,100,1000,7947,82,10751,0.5,100,100,1000,10520,122,16196,0.5,100,100,1000,0
8618,49,11808,0.5,100,100,1000,9234,74,10863,0.63,106,63,1070,7374,31,9239,0.5,100,100,1000,14496,123,23666,0.5,100,100,1000,8829,139,16761,0.57,162,124,1206,9888,158,12089,0.5,100,100,1000,7244,131,9630,0.5,100,100,1000,16050,159,20860,0.58,212,152,1389,4782,84,5438,0.5,100,100,1000,8742,130,6512,0.71,66,27,1010,0
6922,32,14658,0.54,274,232,1101,5912,37,13639,0.5,100,100,1000,9814,29,9633,0.5,100,100,1000,6924,76,4630,0.52,401,367,1045,9244,58,11942,0.5,100,100,1000,7694,49,12443,0.5,100,100,1000,10080,51,14508,0.5,100,100,1000,6905,150,5484,0.56,165,130,1007,6409,130,3690,0.53,382,345,1223,4640,15,3791,0.5,100,100,1000,1
17675,66,43683,0.6,179,118,1239,10640,38,12486,0.53,290,259,941,12040,67,13363,0.53,302,263,1093,12822,144,32435,0.55,201,164,1399,16891,7,34070,0.63,107,62,1136,13240,162,33358,0.54,285,240,1355,16911,150,21946,0.5,100,100,1000,15574,51,33211,0.57,163,124,1141,9163,98,9193,0.55,305,252,1424,8446,130,8235,0.56,185,148,1161,1
14297,37,29803,0.5,100,100,1000,12534,123,23508,0.5,100,100,1000,13437,31,14002,0.5,100,100,1000,13858,113,24553,0.66,120,63,1013,17317,158,31976,0.54,274,232,1101,12710,66,20902,0.5,100,100,1000,19832,53,38487,0.5,100,100,1000,14192,51,26270,0.53,349,314,1194,9148,84,8656,0.55,342,275,1346,8289,98,6027,0.5,100,100,1000,1
6860,38,8288,0.5,100,100,1000,4187,61,7541,0.5,100,100,1000,8071,123,12453,0.5,100,100,1000,4650,63,7268,0.57,153,116,1005,7031,26,9900,0.5,100,100,1000,4917,49,6427,0.5,100,100,1000,9252,159,9591,0.5,100,100,1000,6048,111,6076,0.5,100,100,1000,4753,98,3669,0.5,100,100,1000,4260,110,5234,0.52,504,463,1003,1
10764,19,18180,0.5,100,100,1000,7264,90,10843,0.5,100,100,1000,10256,31,10122,0.5,100,100,1000,9000,144,8170,0.54,231,193,1217,10381,145,21355,0.57,207,159,1209,8400,70,9123,0.54,328,280,1377,11755,9,14493,0.5,100,100,1000,8608,159,8334,0.6,153,101,1108,5979,130,4120,0.5,100,100,1000,6645,55,9904,0.52,504,463,1003,1
14398,154,19031,0.59,103,71,1026,12025,49,18381,0.5,100,100,1000,11530,14,9321,0.5,100,100,1000,11913,28,19962,0.51,437,413,1074,13496,106,20991,0.5,100,100,1000,17456,4,26158,0.5,100,100,1000,10768,9,19240,0.5,100,100,1000,18091,159,32743,0.54,388,334,1035,8223,121,6421,0.5,100,100,1000,9128,84,7277,0.5,100,100,1000,0
11417,35,14950,0.5,100,100,1000,10771,48,17808,0.66,134,70,1437,9552,63,19364,0.53,297,266,1053,15672,14,26958,0.51,437,413,1074,9146,66,14405,0.54,372,317,1471,10005,7,10602,0.63,107,62,1136,8896,51,19283,0.57,207,159,1209,11213,53,12883,0.53,351,308,1225,5616,68,6196,0.56,185,148,1161,9847,95,11743,0.54,285,240,1355,0
12121,40,23391,0.58,154,111,1012,9811,19,16519,0.5,100,100,1000,10527,67,7470,0.5,100,100,1000,7645,144,7612,0.5,100,100,1000,13233,49,18703,0.5,100,100,1000,8442,124,12975,0.5,100,100,1000,11648,51,19404,0.5,100,100,1000,9860,159,9656,0.5,100,100,1000,7116,72,2753,0.5,100,100,1000,4521,156,4271,0.5,100,100,1000,1
8757,38,16647,0.5,100,100,1000,9087,103,18635,0.57,207,159,1209,8216,47,10150,0.5,100,100,1000,10592,86,9022,0.5,100,100,1000,7435,58,9802,0.5,100,100,1000,13219,131,17203,0.57,165,127,1079,6895,108,12281,0.5,100,100,1000,11819,135,14357,0.5,100,100,1000,5087,84,5451,0.5,100,100,1000,6650,5,5166,0.5,100,100,1000,0
10581,92,12009,0.5,100,100,1000,10645,90,19703,0.59,140,98,1100,10166,76,17659,0.52,303,279,1018,10647,149,15991,0.5,100,100,1000,13657,49,31576,0.5,100,100,1000,10313,38,19083,0.63,131,76,1228,14794,9,39900,0.52,393,369,1045,10814,51,19330,0.5,100,100,1000,8754,98,8315,0.55,187,153,1090,7346,130,6524,0.52,504,463,1003,1
6254,48,7282,0.5,100,100,1000,9722,61,13863,0.5,100,100,1000,6175,67,4228,0.56,211,167,1280,9789,60,8378,0.63,206,123,1240,5730,70,7037,0.5,100,100,1000,7159,33,10093,0.63,131,76,1228,6707,138,4339,0.5,100,100,1000,7866,150,4129,0.57,231,177,1670,6006,110,5388,0.5,100,100,1000,4545,15,3433,0.56,234,181,1035,0
15038,105,42972,0.57,152,117,1033,10546,117,12936,0.5,100,100,1000,10955,93,16270,0.5,100,100,1000,10702,60,14455,0.5,100,100,1000,14524,24,27864,0.5,100,100,1000,14946,58,32789,0.5,100,100,1000,13746,51,33285,0.5,100,100,1000,9869,150,10977,0.5,100,100,1000,9988,55,10094,0.5,100,100,1000,6098,111,4928,0.5,100,100,1000,1
7210,106,10654,0.5,100,100,1000,10081,52,13563,0.54,274,232,1101,8678,60,8216,0.53,442,397,1193,10113,127,11958,0.5,100,100,1000,9146,93,12997,0.52,412,380,1067,8718,154,9160,0.52,456,414,1107,7844,56,14206,0.53,251,221,953,10765,111,8019,0.52,296,269,1098,5186,6,3514,0.5,100,100,1000,11546,110,18243,0.54,256,217,1026,0
15073,61,29117,0.63,106,63,1070,11487,74,17621,0.5,100,100,1000,14568,143,17935,0.5,100,100,1000,19198,60,42859,0.63,206,123,1240,14060,133,18102,0.5,100,100,1000,21358,2,38426,0.5,100,100,1000,17608,150,34141,0.5,100,100,1000,14050,51,31757,0.5,100,100,1000,8911,130,10554,0.52,504,463,1003,8575,15,9668,0.5,100,100,1000,0
9621,61,23846,0.5,100,100,1000,8387,148,7401,0.52,416,380,1046,10246,38,15862,0.5,100,100,1000,12708,62,16499,0.53,442,397,1193,10672,127,16557,0.5,100,100,1000,9491,21,11313,0.53,306,273,1038,13498,131,22265,0.55,229,185,1290,7497,53,5383,0.5,100,100,1000,7234,98,8173,0.5,100,100,1000,5332,101,3359,0.54,284,240,1275,1
9809,112,13522,0.5,100,100,1000,11292,92,21756,0.62,98,61,1018,11887,47,17498,0.5,100,100,1000,12581,63,26856,0.5,100,100,1000,10237,20,18087,0.5,100,100,1000,16130,27,24405,0.5,100,100,1000,16134,51,38519,0.5,100,100,1000,8140,122,20033,0.5,100,100,1000,11957,110,26192,0.5,100,100,1000,7276,78,3792,0.5,100,100,1000,1
15949,99,44578,0.5,100,100,1000,17229,148,32168,0.52,416,380,1046,14678,47,19589,0.5,100,100,1000,17789,149,29050,0.5,100,100,1000,15100,162,29370,0.54,285,240,1355,21687,126,69204,0.56,260,204,1534,19665,51,48150,0.55,184,150,1050,18089,71,35906,0.55,361,299,1656,10190,130,10413,0.54,353,296,1258,10658,82,10266,0.5,100,100,1000,0
15717,90,24087,0.5,100,100,1000,11459,74,20873,0.5,100,100,1000,11749,109,14686,0.5,100,100,1000,12695,60,19518,0.54,369,317,1010,10608,153,11567,0.5,100,100,1000,16893,124,35830,0.54,372,317,1471,15180,51,15041,0.5,100,100,1000,16355,118,34388,0.5,100,100,1000,7318,130,7592,0.5,100,100,1000,9100,72,3928,0.5,100,100,1000,0
9722,112,10321,0.5,100,100,1000,8535,94,10737,0.5,100,100,1000,12436,67,14359,0.5,100,100,1000,11158,29,20310,0.53,442,397,1193,9147,2,12959,0.5,100,100,1000,12501,131,9536,0.5,100,100,1000,9450,51,10668,0.5,100,100,1000,13611,30,28015,0.5,100,100,1000,6301,95,5718,0.5,100,100,1000,8020,73,11955,0.5,100,100,1000,0
11535,112,28388,0.5,100,100,1000,10356,36,14561,0.5,100,100,1000,13609,100,20900,0.5,100,100,1000,11161,24,25642,0.5,100,100,1000,13056,91,22437,0.5,100,100,1000,9311,44,8945,0.5,100,100,1000,14174,140,30672,0.5,100,100,1000,14215,153,21946,0.55,172,140,1116,8349,5,7547,0.5,100,100,1000,7455,84,10546,0.5,100,100,1000,1
17683,37,40433,0.5,100,100,1000,13280,114,23167,0.5,100,100,1000,14336,38,29821,0.5,100,100,1000,16919,29,47741,0.5,100,100,1000,14278,131,23698,0.5,100,100,1000,13990,49,27844,0.5,100,100,1000,15005,9,27207,0.5,100,100,1000,17411,150,35298,0.56,139,110,1143,13597,151,36705,0.5,100,100,1000,10065,163,24834,0.5,100,100,1000,1
7162,76,13005,0.5,100,100,1000,9836,32,14417,0.5,100,100,1000,8521,152,12989,0.5,100,100,1000,11809,63,11978,0.5,100,100,1000,9659,153,10613,0.5,100,100,1000,8708,142,14708,0.5,100,100,1000,13313,26,20824,0.52,451,415,1199,12883,53,20453,0.5,100,100,1000,5972,84,6399,0.54,240,201,1092,6624,130,5456,0.61,120,77,1002,0
19906,49,44249,0.63,106,63,1070,10288,42,16883,0.5,100,100,1000,15920,86,24160,0.57,126,95,1007,10456,67,14653,0.62,117,72,1006,12014,158,24965,0.5,100,100,1000,12779,2,17184,0.56,145,112,1206,14993,9,25425,0.5,100,100,1000,14240,150,28680,0.5,100,100,1000,8633,130,3605,0.5,100,100,1000,8764,98,6914,0.58,132,97,1108,1
7135,32,10058,0.5,100,100,1000,9229,43,10657,0.5,100,100,1000,5837,63,4917,0.5,100,100,1000,7316,38,9935,0.5,100,100,1000,6097,124,5515,0.5,100,100,1000,9188,153,9342,0.5,100,100,1000,7038,150,9687,0.5,100,100,1000,11496,51,14952,0.5,100,100,1000,3913,84,2825,0.5,100,100,1000,6957,72,7241,0.57,165,127,1079,0
10078,93,21234,0.5,100,100,1000,14874,14,19335,0.5,100,100,1000,13297,29,28527,0.53,442,397,1193,14238,109,20646,0.54,371,316,1575,14923,49,29434,0.53,342,308,1116,10388,61,13958,0.54,333,280,1367,14178,51,33434,0.5,100,100,1000,10002,135,16847,0.5,100,100,1000,8560,81,13129,0.53,334,299,942,6851,98,6629,0.5,100,100,1000,1
5624,49,10443,0.5,100,100,1000,6230,38,9415,0.5,100,100,1000,4886,60,2017,0.5,100,100,1000,6937,47,6470,0.5,100,100,1000,4657,126,5186,0.5,100,100,1000,8509,158,8582,0.54,274,232,1101,6167,9,6112,0.5,100,100,1000,8537,138,11603,0.5,100,100,1000,3609,130,2883,0.53,347,311,1039,4809,98,4246,0.54,210,179,1109,0
10038,117,19873,0.5,100,100,1000,11742,132,19249,0.62,154,96,1009,11508,149,16560,0.54,214,184,999,14450,143,22042,0.53,236,210,932,9740,144,11926,0.53,351,311,1195,14939,2,38761,0.5,100,100,1000,15127,56,37210,0.5,100,100,1000,14111,150,22630,0.56,197,155,1285,9382,42,16172,0.5,100,100,1000,9128,8,13982,0.5,100,100,1000,0
7723,103,11675,0.5,100,100,1000,4089,48,9634,0.53,342,308,1116,7410,86,6352,0.56,156,122,1098,4409,158,3547,0.5,100,100,1000,8481,123,18036,0.5,100,100,1000,4283,145,8475,0.54,372,317,1471,7186,138,7109,0.56,233,186,1219,3767,51,2880,0.5,100,100,1000,4904,102,1728,0.54,267,224,1126,2990,84,3803,0.52,303,279,1018,1
13611,38,27819,0.5,100,100,1000,13919,43,37819,0.5,100,100,1000,14584,143,28711,0.5,100,100,1000,13984,41,27072,0.53,434,379,1542,14332,2,33935,0.56,231,184,1377,10907,145,19852,0.5,100,100,1000,17900,150,39363,0.56,139,110,1143,14276,53,20790,0.54,325,280,1316,10608,72,7575,0.5,100,100,1000,7191,15,7671,0.53,349,314,1194,1
18088,106,57647,0.54,259,219,1058,18328,19,37806,0.5,100,100,1000,23934,41,60811,0.5,100,100,1000,20254,38,69677,0.57,221,168,1802,15018,122,51431,0.5,100,100,1000,23262,11,70487,0.5,100,100,1000,29059,54,54501,0.55,445,371,1847,21005,30,66155,0.5,100,100,1000,13405,102,12904,0.5,100,100,1000,13051,157,26324,0.5,100,100,1000,1
11553,61,20964,0.5,100,100,1000,9250,47,13379,0.56,182,144,1149,12318,76,14053,0.52,303,279,1018,12464,86,23217,0.5,100,100,1000,11878,20,17368,0.52,412,380,1067,12012,75,27732,0.55,445,371,1847,15411,138,33750,0.52,401,367,1045,11762,159,24182,0.5,100,100,1000,10831,93,19519,0.57,277,209,1373,5948,101,6107,0.5,100,100,1000,1
10505,93,18661,0.56,177,138,1019,11989,74,15451,0.61,116,74,1225,9324,76,13069,0.55,201,164,1399,11614,47,14422,0.5,100,100,1000,11793,7,19560,0.63,107,62,1136,14196,107,16019,0.56,231,184,1377,13087,79,21163,0.57,162,124,1206,16681,30,38336,0.54,372,317,1471,6348,84,5652,0.56,174,135,1177,9448,13,9142,0.55,282,228,1597,0
4891,117,7051,0.5,100,100,1000,8767,90,4721,0.61,110,69,1145,4051,136,2031,0.5,100,100,1000,8091,144,7900,0.5,100,100,1000,6377,20,10562,0.52,412,380,1067,6376,111,4433,0.52,286,259,1014,6939,9,7031,0.52,296,269,1098,8264,54,10288,0.5,100,100,1000,4713,8,4512,0.5,100,100,1000,5168,15,4698,0.54,233,196,1147,0
5808,37,6272,0.5,100,100,1000,4866,90,6847,0.55,149,120,1098,7873,144,6537,0.54,371,316,1575,5565,39,3178,0.5,100,100,1000,6697,123,8139,0.5,100,100,1000,6686,134,11636,0.55,203,169,1002,7565,159,7285,0.56,188,147,1195,4920,150,4473,0.56,258,203,1480,4691,8,5036,0.53,347,311,1039,3731,98,3142,0.58,200,143,1341,1
9576,38,8828,0.5,100,100,1000,12171,105,13078,0.56,211,167,1234,10497,149,11907,0.5,100,100,1000,11254,60,13882,0.63,206,123,1240,10211,2,11951,0.63,112,66,999,10083,70,13693,0.56,145,112,1206,8615,51,9970,0.56,258,203,1480,11602,56,17655,0.5,100,100,1000,5862,55,8482,0.5,100,100,1000,10923,110,17963,0.5,100,100,1000,0
9603,32,13327,0.5,100,100,1000,6444,103,8108,0.52,412,380,1067,9310,31,9360,0.5,100,100,1000,6927,69,8079,0.5,100,100,1000,8498,124,9438,0.5,100,100,1000,8163,34,9729,0.5,100,100,1000,8790,51,9505,0.5,100,100,1000,6918,135,7435,0.5,100,100,1000,5626,130,3447,0.55,226,185,1099,5252,8,6725,0.5,100,100,1000,1
15696,11,39499,0.5,100,100,1000,8475,92,11857,0.5,100,100,1000,10922,144,10846,0.5,100,100,1000,9318,143,10165,0.5,100,100,1000,13668,48,34778,0.66,134,70,1437,12319,154,19786,0.65,148,81,1179,12002,50,21198,0.57,148,112,1020,10423,8,26076,0.5,100,100,1000,8237,46,7248,0.5,100,100,1000,7033,55,11234,0.5,100,100,1000,1
15275,37,25183,0.5,100,100,1000,6666,114,5249,0.5,100,100,1000,11499,143,12604,0.5,100,100,1000,13776,144,19168,0.5,100,100,1000,8732,162,12693,0.5,100,100,1000,9758,66,26100,0.52,419,380,1212,13436,56,34514,0.5,100,100,1000,14710,51,18563,0.59,139,97,1092,11679,110,24391,0.52,504,463,1003,7023,15,6647,0.5,100,100,1000,1
7539,55,11556,0.5,100,100,1000,15344,49,29368,0.58,154,111,1012,12778,47,21793,0.5,100,100,1000,13380,86,20447,0.5,100,100,1000,8562,3,16959,0.5,100,100,1000,13831,35,18656,0.5,100,100,1000,10523,10,16340,0.5,100,100,1000,10320,50,10003,0.5,100,100,1000,7372,78,5359,0.5,100,100,1000,7732,101,7735,0.5,100,100,1000,0
10238,36,11824,0.5,100,100,1000,9663,48,14613,0.5,100,100,1000,12465,39,16048,0.5,100,100,1000,9442,41,11531,0.57,126,95,1007,9052,140,10645,0.5,100,100,1000,8964,12,14641,0.5,100,100,1000,13436,10,28178,0.5,100,100,1000,7940,51,12460,0.56,188,147,1195,7665,78,5380,0.5,100,100,1000,5651,112,3895,0.5,100,100,1000,1
7856,49,13413,0.5,100,100,1000,5113,44,7065,0.5,100,100,1000,5895,104,6853,0.5,100,100,1000,5615,109,6624,0.54,231,193,1217,6896,66,14254,0.5,100,100,1000,4739,123,6436,0.55,361,299,1656,7367,159,12102,0.55,155,126,979,6065,150,9036,0.5,100,100,1000,4507,98,3101,0.54,233,196,1147,5401,67,5732,0.5,100,100,1000,1
11002,105,16566,0.58,110,80,1066,12876,103,14221,0.61,110,69,1145,11848,144,17195,0.5,100,100,1000,20083,56,59124,0.5,100,100,1000,11610,124,21620,0.52,412,380,1067,13812,133,17870,0.57,277,209,1373,13984,150,20848,0.5,100,100,1000,11160,10,14992,0.55,445,371,1847,6884,130,6337,0.5,100,100,1000,8107,84,7977,0.71,66,27,1010,0
8380,148,10053,0.52,416,380,1046,8393,37,15834,0.5,100,100,1000,13460,86,16663,0.5,100,100,1000,6610,28,7267,0.5,100,100,1000,9573,154,7196,0.5,100,100,1000,8147,49,17764,0.53,290,259,941,12973,30,24215,0.52,393,369,1045,8902,139,10846,0.5,100,100,1000,6964,84,5117,0.5,100,100,1000,5114,95,3213,0.5,100,100,1000,1
6983,74,6067,0.5,100,100,1000,6566,80,6064,0.5,100,100,1000,9078,104,10415,0.5,100,100,1000,5492,39,5376,0.5,100,100,1000,10342,123,11307,0.5,100,100,1000,4976,8,7135,0.5,100,100,1000,8622,150,10002,0.5,100,100,1000,5562,53,6310,0.58,132,96,1015,5260,68,3489,0.5,100,100,1000,4087,121,3439,0.5,100,100,1000,1
12315,90,20189,0.5,100,100,1000,10361,48,18143,0.5,100,100,1000,13656,24,29785,0.5,100,100,1000,13848,143,20919,0.5,100,100,1000,10216,153,17469,0.5,100,100,1000,9078,123,15210,0.5,100,100,1000,10845,51,17227,0.5,100,100,1000,15101,150,33642,0.6,153,101,1108,6716,78,4441,0.5,100,100,1000,8485,46,4937,0.5,100,100,1000,0
17631,105,21683,0.54,192,162,1060,13370,20,12228,0.53,306,273,1038,10735,28,19930,0.5,100,100,1000,11495,38,22289,0.5,100,100,1000,11838,153,12205,0.5,100,100,1000,14851,154,19848,0.54,215,181,1184,9878,30,25806,0.54,222,188,1100,16653,150,21200,0.54,256,217,1026,6416,78,3698,0.5,100,100,1000,8567,98,7781,0.5,100,100,1000,0
18470,139,42168,0.5,100,100,1000,11717,92,14252,0.52,303,279,1018,15083,47,16254,0.5,100,100,1000,20436,77,45021,0.56,198,157,1324,14012,34,29100,0.52,393,369,1045,14396,80,19583,0.5,100,100,1000,15470,21,19313,0.56,258,203,1480,16333,159,29941,0.5,100,100,1000,11697,110,19100,0.56,188,147,1195,11019,13,15104,0.54,233,196,1147,0
6978,80,5799,0.5,100,100,1000,6769,137,11116,0.56,159,124,1045,10694,67,14098,0.56,211,167,1280,7647,39,6848,0.53,457,399,1561,7289,11,5791,0.5,100,100,1000,7672,33,9257,0.5,100,100,1000,13378,138,12934,0.6,122,81,1110,7178,56,9769,0.5,100,100,1000,6196,84,4843,0.5,100,100,1000,4640,15,4160,0.53,349,314,1194,1
9408,54,18078,0.5,100,100,1000,10284,92,11358,0.5,100,100,1000,11546,31,19882,0.5,100,100,1000,14780,136,24190,0.5,100,100,1000,8608,2,15351,0.5,100,100,1000,10530,8,19199,0.55,222,182,982,9889,51,16693,0.5,100,100,1000,12566,150,15013,0.5,100,100,1000,5646,130,6338,0.5,100,100,1000,8452,98,7948,0.5,100,100,1000,0
15350,103,23143,0.5,100,100,1000,14871,8,39373,0.5,100,100,1000,17624,38,31475,0.5,100,100,1000,18780,47,31145,0.55,222,182,982,12469,162,29328,0.5,100,100,1000,18413,144,39693,0.5,100,100,1000,25362,9,57998,0.5,100,100,1000,20405,30,52186,0.52,300,274,899,11737,130,12721,0.5,100,100,1000,11213,141,31894,0.5,100,100,1000,0
6839,23,10168,0.53,406,363,1246,7853,38,12102,0.56,233,184,1370,7733,28,8045,0.5,100,100,1000,8618,109,9423,0.5,100,100,1000,8223,64,15223,0.5,100,100,1000,8418,20,10815,0.5,100,100,1000,6791,10,10286,0.5,100,100,1000,13494,159,23835,0.5,100,100,1000,4805,84,4228,0.5,100,100,1000,8165,72,7810,0.5,100,100,1000,0
17629,1,30372,0.5,100,100,1000,11931,117,13936,0.54,220,188,1018,14323,136,22592,0.5,100,100,1000,16883,62,26656,0.5,100,100,1000,17399,145,48391,0.5,100,100,1000,16967,91,41187,0.5,100,100,1000,18103,150,39443,0.5,100,100,1000,22561,51,36659,0.5,100,100,1000,11316,15,17927,0.5,100,100,1000,12122,95,10318,0.5,100,100,1000,0
5891,48,12387,0.5,100,100,1000,5546,117,7634,0.5,100,100,1000,6828,143,7343,0.5,100,100,1000,4804,38,3894,0.56,156,122,1098,8203,126,10523,0.74,80,28,1106,4824,153,4779,0.53,351,311,1195,6070,122,7329,0.56,231,184,1377,4460,159,4365,0.54,222,188,1100,4790,98,3328,0.5,100,100,1000,2983,93,5303,0.5,100,100,1000,1
5779,4,8505,0.5,100,100,1000,4504,74,1983,0.53,342,308,1116,6155,38,4795,0.58,174,127,1230,5035,149,5005,0.55,247,202,1313,6964,138,13548,0.56,258,203,1480,6130,123,6285,0.5,100,100,1000,9060,159,10687,0.55,229,185,1290,5221,10,4048,0.55,445,371,1847,4576,72,3500,0.54,210,179,1109,3817,84,2481,0.55,282,228,1597,1
11106,157,14255,0.55,150,122,1028,9271,14,8563,0.5,100,100,1000,13396,63,27474,0.54,270,234,1229,8111,152,11768,0.5,100,100,1000,10153,123,19464,0.5,100,100,1000,9840,3,13781,0.5,100,100,1000,10054,9,10021,0.5,100,100,1000,10552,159,15473,0.55,229,185,1290,7361,55,7888,0.59,152,106,1021,6536,72,3655,0.5,100,100,1000,1
8497,114,14671,0.5,100,100,1000,9969,36,22628,0.59,140,98,1100,9927,60,11344,0.5,100,100,1000,11445,104,13105,0.5,100,100,1000,10644,20,19475,0.5,100,100,1000,14337,127,25104,0.5,100,100,1000,10338,150,16067,0.5,100,100,1000,13039,138,29735,0.56,258,203,1480,7487,10,13035,0.5,100,100,1000,8185,78,4120,0.5,100,100,1000,0
10138,32,15347,0.53,306,273,1038,13460,48,22820,0.62,131,80,1198,9442,41,14095,0.53,434,379,1542,10779,38,15979,0.54,161,135,1049,9562,20,20554,0.52,412,380,1067,10002,123,17708,0.52,456,414,1107,10886,141,22624,0.5,100,100,1000,14866,150,26808,0.55,296,241,1195,6217,98,6318,0.54,233,196,1147,8643,101,9783,0.5,100,100,1000,0
9751,106,23710,0.53,457,399,1561,12529,74,18243,0.57,239,179,1522,10874,38,20126,0.5,100,100,1000,12349,143,19455,0.56,165,130,1015,12366,49,22646,0.5,100,100,1000,11173,116,20502,0.52,347,314,1078,13822,150,26692,0.52,456,414,1107,14398,153,13963,0.54,253,214,1010,8487,98,8004,0.54,353,296,1258,13513,110,30621,0.52,504,463,1003,0
9391,38,11080,0.61,114,73,1242,9316,49,17657,0.53,290,259,941,11997,63,11904,0.5,100,100,1000,7402,93,4847,0.54,244,211,1080,8735,107,11463,0.56,228,181,1329,9100,66,12982,0.56,260,204,1534,10621,51,13840,0.53,458,410,1145,7189,30,11802,0.5,100,100,1000,7538,72,5702,0.5,100,100,1000,5000,15,2767,0.54,233,196,1147,1
18325,64,26344,0.5,100,100,1000,16213,52,37586,0.5,100,100,1000,23475,39,72350,0.5,100,100,1000,13141,143,19747,0.54,371,316,1575,16382,57,36919,0.5,100,100,1000,24185,2,58067,0.63,112,66,999,19538,159,44269,0.57,231,177,1670,20009,30,72205,0.54,222,188,1100,10566,84,14612,0.5,100,100,1000,13388,95,16175,0.5,100,100,1000,1
10964,90,17537,0.5,100,100,1000,7887,19,9442,0.53,306,273,1038,9632,62,10103,0.54,244,211,1080,7849,47,7780,0.58,119,87,1042,8648,3,14252,0.5,100,100,1000,5192,145,7713,0.62,117,72,1006,7691,111,10615,0.5,100,100,1000,6939,138,9867,0.58,124,88,1157,6837,120,6010,0.5,100,100,1000,5314,141,11047,0.5,100,100,1000,1
15400,11,28876,0.54,262,225,1118,14587,8,38646,0.5,100,100,1000,17392,67,29160,0.54,315,272,1178,12925,38,26727,0.56,165,130,1015,12630,52,17450,0.5,100,100,1000,13643,44,24117,0.5,100,100,1000,16221,150,28602,0.53,349,314,1194,13933,9,25568,0.55,165,136,1027,10265,102,8167,0.54,261,226,1003,8286,163,18591,0.5,100,100,1000,1
7523,36,4395,0.5,100,100,1000,10218,23,8014,0.57,149,112,1080,10047,88,11330,0.5,100,100,1000,7907,38,8387,0.5,100,100,1000,11287,8,25900,0.5,100,100,1000,8006,131,8782,0.5,100,100,1000,17666,26,20574,0.5,100,100,1000,8920,51,11461,0.5,100,100,1000,7048,84,6460,0.5,100,100,1000,4793,128,2218,0.5,100,100,1000,1
7536,154,7315,0.53,290,259,941,6688,116,4449,0.52,347,314,1078,7853,69,6389,0.54,250,213,1320,9144,136,9082,0.5,100,100,1000,5827,127,8687,0.53,442,397,1193,10306,53,15886,0.58,179,128,1282,5061,10,5366,0.5,100,100,1000,8974,159,9377,0.58,212,152,1389,4343,110,8802,0.57,228,169,1033,6686,95,6339,0.58,200,143,1341,0
5662,137,7546,0.5,100,100,1000,5974,1,9569,0.61,116,74,1225,5175,157,3754,0.55,150,122,1028,8310,39,8637,0.53,273,239,1034,3997,73,5112,0.53,406,363,1246,7625,66,7996,0.5,100,100,1000,6077,54,5410,0.5,100,100,1000,7749,159,7001,0.58,212,152,1389,3822,10,4310,0.5,100,100,1000,3893,72,2925,0.5,100,100,1000,0
10102,117,14483,0.53,269,235,1091,17886,148,35632,0.52,416,380,1046,10684,29,22074,0.5,100,100,1000,14049,62,16822,0.5,100,100,1000,12913,145,18744,0.5,100,100,1000,13127,2,18882,0.56,231,184,1377,10622,51,13850,0.57,148,112,1020,13871,150,19927,0.6,122,80,1013,6445,98,6196,0.5,100,100,1000,13154,95,16935,0.5,100,100,1000,0
