TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints
117,0.5,100,100,1000,40,0.5,100,100,1000,62,0.5,100,100,1000,104,0.5,100,100,1000,19,0.5,100,100,1000,145,0.5,100,100,1000,50,0.5,100,100,1000,10,0.5,100,100,1000,16,0.5,100,100,1000,78,0.5,100,100,1000
48,0.5,100,100,1000,74,0.5,100,100,1000,136,0.5,100,100,1000,41,0.5,100,100,1000,3,0.5,100,100,1000,91,0.5,100,100,1000,30,0.5,100,100,1000,51,0.56,177,137,1104,95,0.52,451,415,1199,55,0.5,100,100,1000
32,0.5,100,100,1000,139,0.5,100,100,1000,136,0.5,100,100,1000,39,0.56,167,133,1007,74,0.5,100,100,1000,27,0.5,100,100,1000,71,0.5,100,100,1000,150,0.5,100,100,1000,82,0.5,100,100,1000,84,0.5,100,100,1000
8,0.5,100,100,1000,109,0.56,190,150,1043,41,0.5,100,100,1000,14,0.53,434,379,1542,123,0.54,261,226,1003,140,0.53,438,391,1173,51,0.56,233,186,1219,9,0.57,270,203,1555,130,0.54,353,296,1258,95,0.53,366,326,1033
74,0.5,100,100,1000,138,0.5,100,100,1000,62,0.5,100,100,1000,144,0.5,100,100,1000,57,0.5,100,100,1000,93,0.5,100,100,1000,135,0.5,100,100,1000,111,0.5,100,100,1000,72,0.5,100,100,1000,110,0.57,228,169,1033
49,0.54,259,219,1058,117,0.53,290,259,941,76,0.5,100,100,1000,86,0.5,100,100,1000,11,0.55,361,299,1656,38,0.52,412,380,1067,51,0.5,100,100,1000,150,0.58,179,128,1282,10,0.56,185,148,1161,84,0.53,458,410,1145
61,0.6,101,66,1076,103,0.5,100,100,1000,39,0.5,100,100,1000,127,0.5,100,100,1000,2,0.5,100,100,1000,56,0.5,100,100,1000,150,0.5,100,100,1000,138,0.56,134,106,1047,95,0.5,100,100,1000,72,0.54,210,179,1109
80,0.5,100,100,1000,123,0.5,100,100,1000,41,0.5,100,100,1000,47,0.69,82,36,1033,44,0.5,100,100,1000,61,0.5,100,100,1000,159,0.5,100,100,1000,51,0.5,100,100,1000,130,0.5,100,100,1000,46,0.5,100,100,1000
4,0.6,200,131,1151,117,0.5,100,100,1000,60,0.53,351,311,1195,127,0.57,214,162,1514,91,0.5,100,100,1000,96,0.5,100,100,1000,118,0.57,270,203,1555,150,0.5,100,100,1000,17,0.5,100,100,1000,15,0.54,333,280,1367
44,0.56,211,167,1234,48,0.55,149,120,1098,67,0.54,161,135,1049,14,0.5,100,100,1000,157,0.5,100,100,1000,126,0.52,412,380,1067,160,0.5,100,100,1000,9,0.6,153,101,1108,84,0.54,261,226,1003,17,0.5,100,100,1000
144,0.5,100,100,1000,74,0.57,239,179,1522,24,0.54,250,213,1320,63,0.56,156,122,1098,153,0.55,215,175,1086,20,0.52,412,380,1067,150,0.56,177,137,1104,51,0.6,84,57,1192,15,0.55,280,233,1516,8,0.62,124,75,1388
61,0.5,100,100,1000,117,0.5,100,100,1000,144,0.5,100,100,1000,143,0.61,124,79,1016,8,0.59,139,97,1092,56,0.5,100,100,1000,51,0.5,100,100,1000,9,0.54,325,280,1316,102,0.5,100,100,1000,130,0.5,100,100,1000
52,0.5,100,100,1000,48,0.53,342,308,1116,67,0.54,315,272,1178,14,0.54,250,213,1320,8,0.58,124,88,1157,2,0.5,100,100,1000,51,0.57,163,124,1141,150,0.5,100,100,1000,55,0.52,504,463,1003,98,0.58,200,143,1341
48,0.66,134,70,1437,105,0.56,211,167,1234,144,0.5,100,100,1000,76,0.5,100,100,1000,145,0.62,117,72,1006,8,0.5,100,100,1000,54,0.58,179,128,1282,51,0.53,349,314,1194,15,0.54,333,280,1367,78,0.53,216,192,1005
48,0.53,290,259,941,44,0.52,328,297,1083,39,0.53,457,399,1561,127,0.5,100,100,1000,162,0.5,100,100,1000,8,0.55,361,299,1656,9,0.57,163,124,1141,51,0.58,212,152,1389,130,0.54,284,240,1275,15,0.54,233,196,1147
48,0.5,100,100,1000,49,0.53,269,235,1091,143,0.5,100,100,1000,149,0.5,100,100,1000,91,0.53,347,311,1039,2,0.5,100,100,1000,50,0.5,100,100,1000,138,0.5,100,100,1000,84,0.5,100,100,1000,8,0.52,295,267,970
90,0.5,100,100,1000,37,0.5,100,100,1000,47,0.5,100,100,1000,144,0.62,117,72,1006,91,0.5,100,100,1000,20,0.5,100,100,1000,138,0.5,100,100,1000,9,0.6,84,57,1192,17,0.53,216,188,1043,130,0.55,305,252,1424
36,0.5,100,100,1000,37,0.57,164,126,1137,38,0.5,100,100,1000,63,0.53,302,263,1093,127,0.5,100,100,1000,124,0.5,100,100,1000,53,0.53,368,327,1068,160,0.5,100,100,1000,98,0.52,295,267,970,84,0.5,100,100,1000
49,0.5,100,100,1000,74,0.56,183,144,1223,67,0.56,175,137,1330,63,0.54,270,234,1229,66,0.5,100,100,1000,2,0.55,234,195,1312,150,0.58,141,103,1340,51,0.56,177,137,1104,98,0.54,333,280,1367,130,0.56,185,148,1161
61,0.5,100,100,1000,4,0.6,200,131,1151,143,0.55,222,182,982,86,0.5,100,100,1000,127,0.5,100,100,1000,154,0.5,100,100,1000,30,0.58,212,152,1389,150,0.5,100,100,1000,17,0.5,100,100,1000,84,0.71,66,27,1010
4,0.5,100,100,1000,35,0.5,100,100,1000,41,0.5,100,100,1000,47,0.5,100,100,1000,66,0.5,100,100,1000,93,0.5,100,100,1000,150,0.5,100,100,1000,56,0.5,100,100,1000,161,0.5,100,100,1000,98,0.59,152,106,1021
154,0.5,100,100,1000,14,0.5,100,100,1000,144,0.53,297,266,1053,67,0.5,100,100,1000,124,0.5,100,100,1000,142,0.5,100,100,1000,21,0.56,233,186,1219,159,0.6,119,80,1010,110,0.5,100,100,1000,156,0.5,100,100,1000
19,0.5,100,100,1000,139,0.5,100,100,1000,29,0.5,100,100,1000,41,0.5,100,100,1000,96,0.5,100,100,1000,8,0.5,100,100,1000,54,0.5,100,100,1000,138,0.56,258,203,1480,130,0.5,100,100,1000,125,0.5,100,100,1000
74,0.5,100,100,1000,92,0.5,100,100,1000,132,0.5,100,100,1000,28,0.5,100,100,1000,58,0.5,100,100,1000,71,0.5,100,100,1000,30,0.54,253,214,1010,138,0.5,100,100,1000,111,0.5,100,100,1000,120,0.5,100,100,1000
61,0.53,342,308,1116,109,0.5,100,100,1000,76,0.52,482,444,1089,41,0.53,434,379,1542,96,0.5,100,100,1000,127,0.5,100,100,1000,138,0.5,100,100,1000,159,0.53,331,291,1053,110,0.54,333,280,1367,5,0.53,334,299,942
23,0.53,269,235,1091,93,0.57,149,112,1080,158,0.5,100,100,1000,143,0.5,100,100,1000,124,0.57,277,209,1373,145,0.55,296,241,1195,51,0.55,243,198,1076,9,0.57,270,203,1555,130,0.54,333,280,1367,15,0.56,234,181,1035
74,0.5,100,100,1000,93,0.5,100,100,1000,39,0.5,100,100,1000,31,0.5,100,100,1000,124,0.5,100,100,1000,123,0.5,100,100,1000,159,0.5,100,100,1000,53,0.58,132,96,1015,101,0.5,100,100,1000,5,0.52,504,463,1003
66,0.6,179,118,1239,44,0.61,110,69,1145,47,0.5,100,100,1000,149,0.62,130,79,1011,91,0.5,100,100,1000,126,0.57,270,203,1555,51,0.58,179,128,1282,159,0.5,100,100,1000,130,0.52,451,415,1199,98,0.5,100,100,1000
23,0.62,154,96,1009,139,0.66,134,70,1437,136,0.5,100,100,1000,47,0.5,100,100,1000,124,0.5,100,100,1000,2,0.5,100,100,1000,54,0.5,100,100,1000,51,0.5,100,100,1000,130,0.5,100,100,1000,78,0.5,100,100,1000
117,0.57,149,112,1080,61,0.5,100,100,1000,24,0.5,100,100,1000,47,0.5,100,100,1000,133,0.5,100,100,1000,20,0.5,100,100,1000,51,0.5,100,100,1000,131,0.53,351,308,1225,15,0.54,284,240,1275,78,0.67,74,36,1007
129,0.5,100,100,1000,38,0.5,100,100,1000,47,0.5,100,100,1000,89,0.5,100,100,1000,158,0.5,100,100,1000,93,0.57,277,209,1373,30,0.54,222,188,1100,54,0.5,100,100,1000,110,0.5,100,100,1000,95,0.54,172,146,1004
129,0.5,100,100,1000,146,0.5,100,100,1000,24,0.54,369,317,1010,63,0.55,201,164,1399,55,0.54,226,193,1183,20,0.5,100,100,1000,108,0.5,100,100,1000,51,0.5,100,100,1000,95,0.54,353,296,1258,130,0.56,271,211,1508
92,0.5,100,100,1000,3,0.56,211,167,1234,38,0.5,100,100,1000,136,0.5,100,100,1000,95,0.58,127,92,1040,133,0.5,100,100,1000,9,0.55,243,198,1076,51,0.5,100,100,1000,72,0.59,152,106,1021,84,0.5,100,100,1000
117,0.56,233,184,1370,21,0.5,100,100,1000,47,0.5,100,100,1000,67,0.53,302,263,1093,122,0.5,100,100,1000,124,0.5,100,100,1000,9,0.58,212,152,1389,26,0.57,162,124,1206,17,0.52,482,444,1089,95,0.56,197,155,1054
64,0.61,110,69,1145,49,0.53,269,235,1091,67,0.52,401,367,1045,77,0.5,100,100,1000,3,0.54,261,226,1003,2,0.54,285,240,1355,9,0.53,351,308,1225,51,0.57,148,112,1020,106,0.5,100,100,1000,121,0.5,100,100,1000
49,0.56,211,167,1234,36,0.5,100,100,1000,143,0.56,175,137,1330,62,0.54,244,211,1080,70,0.61,114,73,1242,34,0.53,327,289,1067,9,0.5,100,100,1000,51,0.58,212,152,1389,130,0.5,100,100,1000,55,0.54,333,280,1367
37,0.5,100,100,1000,19,0.55,205,171,1021,88,0.53,236,210,932,41,0.5,100,100,1000,106,0.5,100,100,1000,160,0.58,132,96,1015,150,0.5,100,100,1000,51,0.58,179,128,1282,110,0.5,100,100,1000,72,0.5,100,100,1000
116,0.52,347,314,1078,48,0.51,437,413,1074,39,0.59,285,202,1624,127,0.53,442,397,1193,44,0.53,351,311,1195,8,0.5,100,100,1000,111,0.5,100,100,1000,118,0.5,100,100,1000,110,0.59,152,106,1021,42,0.56,174,135,1177
105,0.5,100,100,1000,48,0.5,100,100,1000,106,0.51,437,413,1074,47,0.5,100,100,1000,158,0.5,100,100,1000,96,0.5,100,100,1000,159,0.53,251,221,953,87,0.5,100,100,1000,78,0.5,100,100,1000,121,0.5,100,100,1000
36,0.5,100,100,1000,105,0.56,211,167,1234,63,0.54,270,234,1229,149,0.5,100,100,1000,91,0.57,277,209,1373,70,0.56,145,112,1206,159,0.54,325,280,1316,51,0.56,233,186,1219,72,0.54,261,221,1017,121,0.58,200,143,1341
80,0.5,100,100,1000,105,0.5,100,100,1000,144,0.5,100,100,1000,93,0.5,100,100,1000,149,0.5,100,100,1000,58,0.5,100,100,1000,108,0.5,100,100,1000,87,0.57,152,117,1033,84,0.5,100,100,1000,13,0.5,100,100,1000
64,0.5,100,100,1000,21,0.5,100,100,1000,88,0.5,100,100,1000,14,0.5,100,100,1000,146,0.5,100,100,1000,158,0.5,100,100,1000,159,0.5,100,100,1000,150,0.56,258,203,1480,98,0.5,100,100,1000,78,0.5,100,100,1000
158,0.5,100,100,1000,90,0.5,100,100,1000,67,0.5,100,100,1000,127,0.57,214,162,1514,74,0.62,147,90,1014,8,0.5,100,100,1000,160,0.5,100,100,1000,51,0.5,100,100,1000,93,0.5,100,100,1000,5,0.5,100,100,1000
93,0.5,100,100,1000,38,0.5,100,100,1000,123,0.53,423,379,1064,144,0.5,100,100,1000,20,0.5,100,100,1000,160,0.5,100,100,1000,108,0.5,100,100,1000,51,0.5,100,100,1000,84,0.5,100,100,1000,130,0.55,282,228,1597
116,0.5,100,100,1000,52,0.51,437,413,1074,31,0.5,100,100,1000,136,0.5,100,100,1000,44,0.5,100,100,1000,38,0.5,100,100,1000,9,0.5,100,100,1000,51,0.6,128,84,1363,141,0.5,100,100,1000,15,0.52,451,415,1199
48,0.5,100,100,1000,105,0.5,100,100,1000,104,0.5,100,100,1000,88,0.5,100,100,1000,124,0.5,100,100,1000,146,0.5,100,100,1000,26,0.5,100,100,1000,30,0.54,217,183,1043,130,0.5,100,100,1000,156,0.5,100,100,1000
48,0.57,149,112,1080,105,0.5,100,100,1000,28,0.5,100,100,1000,41,0.5,100,100,1000,91,0.5,100,100,1000,20,0.55,361,299,1656,87,0.5,100,100,1000,159,0.5,100,100,1000,110,0.5,100,100,1000,130,0.5,100,100,1000
94,0.5,100,100,1000,37,0.5,100,100,1000,38,0.53,297,266,1053,63,0.5,100,100,1000,158,0.5,100,100,1000,22,0.5,100,100,1000,10,0.5,100,100,1000,50,0.52,451,415,1199,110,0.54,226,193,1183,55,0.5,100,100,1000
49,0.5,100,100,1000,90,0.59,140,98,1100,67,0.5,100,100,1000,39,0.5,100,100,1000,66,0.5,100,100,1000,2,0.52,419,380,1212,140,0.5,100,100,1000,51,0.56,165,130,1007,110,0.56,188,147,1195,55,0.54,267,224,1126
40,0.58,154,111,1012,52,0.5,100,100,1000,149,0.5,100,100,1000,143,0.5,100,100,1000,154,0.5,100,100,1000,2,0.5,100,100,1000,138,0.5,100,100,1000,30,0.5,100,100,1000,130,0.5,100,100,1000,98,0.5,100,100,1000
90,0.5,100,100,1000,48,0.5,100,100,1000,94,0.5,100,100,1000,152,0.5,100,100,1000,38,0.5,100,100,1000,74,0.57,152,117,1033,150,0.5,100,100,1000,30,0.5,100,100,1000,130,0.5,100,100,1000,98,0.5,100,100,1000
105,0.56,211,167,1234,19,0.6,200,131,1151,60,0.54,369,317,1010,39,0.54,244,211,1080,66,0.5,100,100,1000,126,0.56,260,204,1534,51,0.56,258,203,1480,138,0.55,296,241,1195,130,0.63,186,111,1702,151,0.5,100,100,1000
74,0.5,100,100,1000,83,0.5,100,100,1000,67,0.52,401,367,1045,38,0.53,291,261,1003,34,0.54,284,240,1275,140,0.53,438,391,1173,9,0.5,100,100,1000,53,0.5,100,100,1000,98,0.5,100,100,1000,95,0.5,100,100,1000
36,0.5,100,100,1000,19,0.57,164,126,1137,104,0.53,434,379,1542,39,0.55,240,200,1192,20,0.52,412,380,1067,70,0.56,145,112,1206,159,0.5,100,100,1000,53,0.54,197,170,1006,72,0.5,100,100,1000,84,0.54,233,196,1147
48,0.5,100,100,1000,114,0.5,100,100,1000,38,0.52,303,279,1018,41,0.5,100,100,1000,131,0.5,100,100,1000,8,0.58,127,93,1034,96,0.5,100,100,1000,118,0.5,100,100,1000,15,0.5,100,100,1000,5,0.5,100,100,1000
49,0.5,100,100,1000,105,0.56,131,101,1044,144,0.5,100,100,1000,63,0.5,100,100,1000,3,0.5,100,100,1000,38,0.5,100,100,1000,51,0.5,100,100,1000,30,0.5,100,100,1000,84,0.5,100,100,1000,68,0.54,333,280,1367
116,0.5,100,100,1000,42,0.5,100,100,1000,38,0.5,100,100,1000,149,0.5,100,100,1000,93,0.5,100,100,1000,74,0.5,100,100,1000,108,0.57,270,203,1555,139,0.5,100,100,1000,15,0.5,100,100,1000,98,0.63,131,76,1228
117,0.53,342,308,1116,32,0.5,100,100,1000,47,0.58,174,127,1230,143,0.54,371,316,1575,162,0.5,100,100,1000,2,0.5,100,100,1000,51,0.57,231,177,1670,26,0.57,270,203,1555,125,0.54,259,222,1234,15,0.54,333,280,1367
36,0.5,100,100,1000,129,0.5,100,100,1000,47,0.5,100,100,1000,143,0.66,134,70,1437,70,0.5,100,100,1000,111,0.52,451,415,1199,159,0.5,100,100,1000,150,0.56,134,106,1047,106,0.5,100,100,1000,141,0.5,100,100,1000
154,0.53,269,235,1091,38,0.5,100,100,1000,28,0.51,437,413,1074,39,0.53,273,239,1034,124,0.5,100,100,1000,75,0.5,100,100,1000,150,0.53,349,314,1194,51,0.55,229,185,1290,15,0.55,280,233,1516,130,0.53,347,311,1039
48,0.5,100,100,1000,114,0.5,100,100,1000,28,0.5,100,100,1000,86,0.54,214,184,999,49,0.5,100,100,1000,144,0.5,100,100,1000,150,0.5,100,100,1000,9,0.5,100,100,1000,163,0.5,100,100,1000,68,0.53,424,382,1116
36,0.5,100,100,1000,90,0.55,205,171,1021,38,0.5,100,100,1000,74,0.65,93,49,1309,133,0.5,100,100,1000,96,0.5,100,100,1000,51,0.52,456,414,1107,160,0.5,100,100,1000,130,0.5,100,100,1000,141,0.5,100,100,1000
93,0.5,100,100,1000,52,0.5,100,100,1000,76,0.5,100,100,1000,47,0.56,201,157,1076,116,0.52,347,314,1078,34,0.5,100,100,1000,9,0.5,100,100,1000,51,0.57,148,112,1020,130,0.5,100,100,1000,120,0.5,100,100,1000
74,0.57,164,126,1137,48,0.5,100,100,1000,31,0.5,100,100,1000,152,0.53,291,261,1003,158,0.5,100,100,1000,3,0.5,100,100,1000,51,0.5,100,100,1000,150,0.56,177,137,1104,130,0.5,100,100,1000,98,0.5,100,100,1000
61,0.54,244,211,1080,83,0.5,100,100,1000,39,0.5,100,100,1000,60,0.5,100,100,1000,123,0.5,100,100,1000,124,0.5,100,100,1000,150,0.5,100,100,1000,10,0.54,256,217,1026,68,0.5,100,100,1000,163,0.5,100,100,1000
48,0.66,134,70,1437,36,0.61,110,69,1145,56,0.53,302,263,1093,89,0.5,100,100,1000,96,0.5,100,100,1000,2,0.5,100,100,1000,150,0.57,148,112,1020,53,0.53,351,308,1225,121,0.5,100,100,1000,98,0.55,282,228,1597
122,0.5,100,100,1000,3,0.5,100,100,1000,31,0.5,100,100,1000,144,0.56,315,250,1059,44,0.5,100,100,1000,70,0.5,100,100,1000,135,0.5,100,100,1000,118,0.5,100,100,1000,78,0.5,100,100,1000,110,0.5,100,100,1000
80,0.54,220,188,1018,154,0.5,100,100,1000,89,0.5,100,100,1000,144,0.5,100,100,1000,54,0.5,100,100,1000,122,0.54,174,149,1002,159,0.5,100,100,1000,51,0.5,100,100,1000,72,0.5,100,100,1000,5,0.5,100,100,1000
52,0.53,290,259,941,19,0.5,100,100,1000,29,0.5,100,100,1000,67,0.53,297,266,1053,159,0.5,100,100,1000,34,0.53,327,289,1067,150,0.5,100,100,1000,9,0.52,451,415,1199,130,0.5,100,100,1000,84,0.5,100,100,1000
105,0.64,136,75,1434,144,0.5,100,100,1000,38,0.5,100,100,1000,28,0.5,100,100,1000,61,0.5,100,100,1000,123,0.54,180,153,1011,53,0.5,100,100,1000,71,0.58,179,128,1282,95,0.5,100,100,1000,82,0.5,100,100,1000
23,0.56,159,124,1045,116,0.52,347,314,1078,29,0.54,244,211,1080,31,0.53,442,397,1193,96,0.5,100,100,1000,4,0.6,200,131,1151,150,0.54,256,217,1026,26,0.5,100,100,1000,98,0.5,100,100,1000,84,0.5,100,100,1000
123,0.5,100,100,1000,21,0.5,100,100,1000,63,0.57,126,95,1007,80,0.5,100,100,1000,35,0.55,215,175,1086,154,0.5,100,100,1000,159,0.5,100,100,1000,51,0.5,100,100,1000,156,0.5,100,100,1000,84,0.5,100,100,1000
157,0.5,100,100,1000,93,0.5,100,100,1000,56,0.57,126,95,1007,67,0.5,100,100,1000,154,0.5,100,100,1000,74,0.5,100,100,1000,150,0.5,100,100,1000,138,0.5,100,100,1000,84,0.5,100,100,1000,141,0.5,100,100,1000
117,0.61,117,74,1291,114,0.5,100,100,1000,86,0.57,127,96,1065,127,0.57,214,162,1514,91,0.52,412,380,1067,2,0.5,100,100,1000,54,0.5,100,100,1000,138,0.5,100,100,1000,15,0.5,100,100,1000,84,0.71,66,27,1010
38,0.5,100,100,1000,1,0.5,100,100,1000,47,0.5,100,100,1000,144,0.56,315,250,1059,3,0.54,180,153,1011,7,0.5,100,100,1000,51,0.5,100,100,1000,30,0.55,240,197,1231,84,0.59,152,106,1021,120,0.5,100,100,1000
52,0.5,100,100,1000,117,0.5,100,100,1000,38,0.5,100,100,1000,47,0.5,100,100,1000,2,0.5,100,100,1000,11,0.5,100,100,1000,9,0.5,100,100,1000,51,0.5,100,100,1000,121,0.5,100,100,1000,130,0.55,254,211,1401
84,0.55,226,185,1099,117,0.53,290,253,1231,69,0.5,100,100,1000,89,0.5,100,100,1000,96,0.5,100,100,1000,44,0.55,220,180,1077,51,0.5,100,100,1000,30,0.56,233,186,1219,130,0.53,347,311,1039,8,0.5,100,100,1000
11,0.5,100,100,1000,37,0.5,100,100,1000,143,0.5,100,100,1000,62,0.5,100,100,1000,52,0.5,100,100,1000,126,0.5,100,100,1000,51,0.54,301,252,1013,26,0.5,100,100,1000,17,0.5,100,100,1000,130,0.6,102,68,1081
61,0.5,100,100,1000,52,0.51,437,413,1074,88,0.5,100,100,1000,38,0.5,100,100,1000,70,0.5,100,100,1000,96,0.5,100,100,1000,9,0.5,100,100,1000,51,0.5,100,100,1000,130,0.52,451,415,1199,8,0.5,100,100,1000
52,0.5,100,100,1000,93,0.5,100,100,1000,106,0.51,437,413,1074,67,0.57,214,162,1514,158,0.5,100,100,1000,8,0.5,100,100,1000,30,0.5,100,100,1000,2,0.5,100,100,1000,84,0.55,305,252,1424,5,0.54,233,196,1147
105,0.5,100,100,1000,153,0.59,103,71,1026,38,0.52,482,444,1089,24,0.57,126,95,1007,95,0.6,121,82,1115,134,0.54,180,153,1011,51,0.5,100,100,1000,54,0.5,100,100,1000,161,0.53,382,345,1223,98,0.54,267,224,1126
117,0.5,100,100,1000,93,0.5,100,100,1000,38,0.5,100,100,1000,39,0.5,100,100,1000,153,0.5,100,100,1000,3,0.5,100,100,1000,10,0.5,100,100,1000,53,0.5,100,100,1000,98,0.52,295,267,970,46,0.5,100,100,1000
74,0.54,371,316,1575,105,0.57,207,159,1209,60,0.63,206,123,1240,67,0.52,400,364,1111,123,0.54,180,153,1011,66,0.55,234,195,1312,159,0.5,100,100,1000,150,0.52,296,269,1098,110,0.57,165,127,1079,42,0.52,295,267,970
23,0.5,100,100,1000,52,0.5,100,100,1000,86,0.62,93,58,1012,143,0.56,175,137,1330,44,0.5,100,100,1000,2,0.53,406,363,1246,150,0.5,100,100,1000,159,0.5,100,100,1000,84,0.55,342,275,1346,110,0.5,100,100,1000
52,0.5,100,100,1000,32,0.5,100,100,1000,39,0.5,100,100,1000,38,0.5,100,100,1000,91,0.5,100,100,1000,127,0.5,100,100,1000,138,0.53,438,391,1173,30,0.55,445,371,1847,84,0.5,100,100,1000,55,0.5,100,100,1000
116,0.5,100,100,1000,48,0.5,100,100,1000,67,0.5,100,100,1000,31,0.55,220,180,1077,142,0.57,207,159,1209,158,0.5,100,100,1000,51,0.5,100,100,1000,9,0.5,100,100,1000,98,0.54,233,196,1147,130,0.55,342,275,1346
38,0.55,149,120,1098,37,0.63,106,63,1070,149,0.5,100,100,1000,86,0.56,201,157,1076,158,0.5,100,100,1000,91,0.56,145,112,1206,53,0.6,153,101,1108,138,0.63,131,76,1228,84,0.54,261,226,1003,5,0.54,333,280,1367
90,0.5,100,100,1000,4,0.5,100,100,1000,89,0.5,100,100,1000,29,0.5,100,100,1000,93,0.54,180,153,1011,44,0.5,100,100,1000,30,0.5,100,100,1000,159,0.5,100,100,1000,84,0.59,152,106,1021,110,0.54,226,193,1183
43,0.54,261,224,1008,90,0.5,100,100,1000,38,0.53,297,266,1053,47,0.5,100,100,1000,49,0.5,100,100,1000,4,0.5,100,100,1000,53,0.5,100,100,1000,51,0.58,179,128,1282,98,0.5,100,100,1000,102,0.5,100,100,1000
48,0.66,134,70,1437,76,0.5,100,100,1000,149,0.5,100,100,1000,14,0.5,100,100,1000,2,0.56,211,165,1129,20,0.55,361,299,1656,53,0.53,351,308,1225,150,0.58,271,196,1868,101,0.58,200,143,1341,98,0.5,100,100,1000
88,0.5,100,100,1000,43,0.5,100,100,1000,86,0.5,100,100,1000,143,0.5,100,100,1000,34,0.5,100,100,1000,33,0.55,234,195,1312,135,0.5,100,100,1000,65,0.5,100,100,1000,95,0.5,100,100,1000,84,0.5,100,100,1000
146,0.5,100,100,1000,43,0.5,100,100,1000,39,0.5,100,100,1000,56,0.5,100,100,1000,161,0.57,152,117,1033,153,0.5,100,100,1000,159,0.5,100,100,1000,150,0.55,254,211,1401,110,0.53,458,410,1145,98,0.5,100,100,1000
74,0.53,276,241,1102,44,0.52,328,297,1083,60,0.54,369,317,1010,86,0.57,127,96,1065,2,0.5,100,100,1000,20,0.52,412,380,1067,138,0.5,100,100,1000,18,0.57,162,124,1206,15,0.52,451,415,1199,5,0.54,284,240,1275
19,0.56,183,144,1223,48,0.64,136,75,1434,38,0.5,100,100,1000,67,0.5,100,100,1000,153,0.52,419,380,1212,123,0.5,100,100,1000,9,0.5,100,100,1000,53,0.5,100,100,1000,130,0.54,333,280,1367,15,0.5,100,100,1000
55,0.5,100,100,1000,117,0.61,116,74,1225,67,0.55,247,202,1313,104,0.5,100,100,1000,2,0.55,191,154,1003,91,0.5,100,100,1000,51,0.5,100,100,1000,65,0.5,100,100,1000,72,0.5,100,100,1000,78,0.52,432,401,1007
40,0.5,100,100,1000,38,0.5,100,100,1000,152,0.5,100,100,1000,149,0.53,342,308,1116,2,0.5,100,100,1000,122,0.54,180,153,1011,51,0.5,100,100,1000,135,0.5,100,100,1000,78,0.5,100,100,1000,72,0.5,100,100,1000
52,0.5,100,100,1000,93,0.5,100,100,1000,31,0.5,100,100,1000,113,0.66,120,63,1013,56,0.5,100,100,1000,107,0.54,180,153,1011,51,0.5,100,100,1000,9,0.5,100,100,1000,17,0.5,100,100,1000,130,0.5,100,100,1000
52,0.5,100,100,1000,48,0.5,100,100,1000,27,0.5,100,100,1000,39,0.53,273,239,1034,158,0.58,127,92,1040,162,0.5,100,100,1000,51,0.5,100,100,1000,30,0.5,100,100,1000,72,0.5,100,100,1000,98,0.54,267,224,1126
74,0.5,100,100,1000,44,0.5,100,100,1000,24,0.5,100,100,1000,56,0.5,100,100,1000,153,0.54,215,181,1184,11,0.5,100,100,1000,51,0.57,148,112,1020,135,0.5,100,100,1000,102,0.5,100,100,1000,8,0.5,100,100,1000
8,0.5,100,100,1000,23,0.5,100,100,1000,67,0.56,211,167,1280,136,0.5,100,100,1000,74,0.5,100,100,1000,154,0.5,100,100,1000,139,0.53,438,391,1173,18,0.5,100,100,1000,98,0.5,100,100,1000,161,0.5,100,100,1000
40,0.56,182,144,1149,154,0.5,100,100,1000,109,0.62,93,58,1012,126,0.5,100,100,1000,35,0.5,100,100,1000,74,0.5,100,100,1000,108,0.5,100,100,1000,150,0.58,271,196,1868,121,0.54,261,221,1017,98,0.5,100,100,1000
116,0.52,347,314,1078,154,0.5,100,100,1000,41,0.5,100,100,1000,126,0.56,260,204,1534,2,0.5,100,100,1000,161,0.5,100,100,1000,118,0.5,100,100,1000,159,0.5,100,100,1000,13,0.56,138,109,1132,110,0.5,100,100,1000
