TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints,GoldBalanceTop,GoldBalanceJungle,GoldBalanceMid,GoldBalanceADC,GoldBalanceSupport,DamageBalanceTop,DamageBalanceJungle,DamageBalanceMid,DamageBalanceADC,DamageBalanceSupport
117,0.53,297,266,1053,21,0.5,100,100,1000,39,0.5,100,100,1000,127,0.65,93,49,1309,96,0.55,219,177,1088,3,0.63,112,66,999,56,0.5,100,100,1000,79,0.5,100,100,1000,84,0.5,100,100,1000,98,0.5,100,100,1000,-2102,-5112,-1167,-4593,-3028,-3624,-4678,-1435,-2440,-2149
105,0.56,211,167,1234,52,0.5,100,100,1000,143,0.55,240,200,1192,41,0.53,434,379,1542,145,0.58,174,127,1230,57,0.5,100,100,1000,9,0.52,296,269,1098,159,0.58,141,103,1340,130,0.5,100,100,1000,98,0.54,233,196,1147,3431,2252,1264,-798,2347,5436,11,11880,4267,3924
59,0.56,182,144,1149,52,0.5,100,100,1000,41,0.53,434,379,1542,144,0.54,371,316,1575,161,0.52,412,380,1067,123,0.5,100,100,1000,54,0.5,100,100,1000,150,0.55,445,371,1847,13,0.56,138,109,1132,95,0.5,100,100,1000,4804,3069,-441,-2269,-425,13678,15908,465,-7410,-820
37,0.53,306,273,1038,52,0.5,100,100,1000,67,0.5,100,100,1000,63,0.5,100,100,1000,123,0.5,100,100,1000,124,0.57,165,127,1079,159,0.5,100,100,1000,150,0.54,325,280,1316,72,0.5,100,100,1000,110,0.5,100,100,1000,1889,-2393,392,2329,-2180,2138,-11405,-9499,3766,-19606
92,0.5,100,100,1000,37,0.5,100,100,1000,147,0.5,100,100,1000,76,0.5,100,100,1000,40,0.5,100,100,1000,49,0.5,100,100,1000,26,0.5,100,100,1000,51,0.5,100,100,1000,95,0.5,100,100,1000,149,0.58,137,98,1013,-4188,3175,3318,7580,1744,-17551,-1343,1149,7310,1247
114,0.5,100,100,1000,19,0.5,100,100,1000,67,0.5,100,100,1000,84,0.5,100,100,1000,70,0.5,100,100,1000,20,0.5,100,100,1000,51,0.5,100,100,1000,53,0.5,100,100,1000,120,0.5,100,100,1000,68,0.56,174,135,1177,6046,4967,-2159,-1198,1139,26417,18106,-4152,258,-2302
32,0.5,100,100,1000,48,0.5,100,100,1000,47,0.5,100,100,1000,67,0.5,100,100,1000,124,0.56,145,112,1206,2,0.55,191,154,1003,51,0.53,351,308,1225,159,0.55,229,185,1290,8,0.5,100,100,1000,78,0.52,432,401,1007,-30,-4558,2962,-6730,-3925,2999,-11520,7313,-14217,7011
129,0.5,100,100,1000,74,0.53,366,326,1033,143,0.5,100,100,1000,149,0.5,100,100,1000,66,0.54,372,317,1471,2,0.54,325,274,1299,150,0.55,165,136,1027,56,0.5,100,100,1000,84,0.62,110,67,1041,95,0.58,200,143,1341,-197,-2900,-3450,-2080,-3959,16235,-441,-5539,-15233,-9523
36,0.5,100,100,1000,48,0.5,100,100,1000,67,0.53,273,239,1034,144,0.56,315,250,1059,89,0.5,100,100,1000,27,0.5,100,100,1000,138,0.5,100,100,1000,9,0.55,184,150,1050,93,0.5,100,100,1000,98,0.5,100,100,1000,2127,-1004,-4415,3580,3107,5493,-279,-9651,9982,15040
37,0.5,100,100,1000,148,0.52,416,380,1046,41,0.5,100,100,1000,69,0.5,100,100,1000,21,0.5,100,100,1000,154,0.5,100,100,1000,150,0.5,100,100,1000,51,0.5,100,100,1000,98,0.5,100,100,1000,84,0.54,259,219,1058,-2096,-5058,-5650,2188,-832,8216,-20810,-22740,8756,-2785
21,0.52,412,380,1067,124,0.54,325,274,1299,144,0.54,270,234,1229,76,0.5,100,100,1000,52,0.53,331,291,1053,96,0.5,100,100,1000,10,0.6,128,84,1363,51,0.56,197,155,1285,84,0.58,127,92,1040,13,0.53,290,253,1231,-5038,4135,1472,-3473,-1583,-24146,26475,-11358,-26782,-6668
116,0.5,100,100,1000,43,0.5,100,100,1000,157,0.5,100,100,1000,67,0.5,100,100,1000,158,0.5,100,100,1000,2,0.54,274,232,1101,150,0.5,100,100,1000,26,0.52,451,415,1199,98,0.58,115,83,1060,84,0.53,216,192,1005,-5027,-6540,1405,-3633,-1689,-22866,-15930,11346,-13349,-1645
19,0.5,100,100,1000,40,0.6,200,131,1151,67,0.5,100,100,1000,47,0.56,167,133,1007,70,0.5,100,100,1000,158,0.5,100,100,1000,111,0.5,100,100,1000,159,0.56,312,245,1558,98,0.54,210,179,1109,72,0.5,100,100,1000,-2452,3000,-1406,-4520,-1192,-12936,11330,-2482,-23432,42
52,0.62,131,80,1198,48,0.5,100,100,1000,67,0.55,222,182,982,127,0.5,100,100,1000,91,0.65,148,81,1179,123,0.53,351,311,1195,159,0.55,203,169,1002,51,0.5,100,100,1000,15,0.54,301,252,1013,130,0.58,200,143,1341,4467,1863,2688,1400,16,4978,1839,2642,-6416,1267
40,0.5,100,100,1000,93,0.56,224,178,1019,148,0.5,100,100,1000,52,0.5,100,100,1000,142,0.5,100,100,1000,57,0.5,100,100,1000,26,0.5,100,100,1000,79,0.5,100,100,1000,68,0.5,100,100,1000,73,0.5,100,100,1000,-1993,-2629,2692,4780,1877,-4509,-3955,8267,7767,-3286
52,0.53,290,259,941,40,0.6,200,131,1151,126,0.56,260,204,1534,60,0.53,351,311,1195,7,0.63,107,62,1136,66,0.55,234,195,1312,53,0.5,100,100,1000,135,0.56,211,167,1234,98,0.54,233,196,1147,15,0.54,333,280,1367,121,468,-1201,5049,537,-3186,-564,-3298,6889,220
37,0.5,100,100,1000,114,0.5,100,100,1000,27,0.5,100,100,1000,76,0.52,303,279,1018,91,0.5,100,100,1000,131,0.5,100,100,1000,150,0.5,100,100,1000,159,0.5,100,100,1000,98,0.58,127,93,1034,15,0.5,100,100,1000,5825,1485,882,1617,479,11876,811,-1148,5405,-1204
44,0.5,100,100,1000,74,0.5,100,100,1000,67,0.5,100,100,1000,127,0.5,100,100,1000,124,0.5,100,100,1000,61,0.5,100,100,1000,159,0.53,263,234,1061,118,0.5,100,100,1000,72,0.5,100,100,1000,8,0.5,100,100,1000,3236,586,1305,7595,2200,2923,-13192,9379,16394,-3597
44,0.5,100,100,1000,49,0.5,100,100,1000,28,0.5,100,100,1000,67,0.5,100,100,1000,124,0.58,127,93,1034,107,0.5,100,100,1000,18,0.5,100,100,1000,150,0.5,100,100,1000,13,0.5,100,100,1000,68,0.5,100,100,1000,2561,1708,3361,4878,1669,7112,-1860,7393,5817,2682
49,0.64,136,75,1434,32,0.5,100,100,1000,136,0.5,100,100,1000,40,0.5,100,100,1000,124,0.5,100,100,1000,131,0.5,100,100,1000,51,0.5,100,100,1000,159,0.58,212,152,1389,157,0.5,100,100,1000,130,0.5,100,100,1000,6761,4247,3575,144,1672,13999,-716,5975,-4360,2467
36,0.5,100,100,1000,133,0.66,134,70,1437,14,0.54,250,213,1320,89,0.5,100,100,1000,134,0.54,274,232,1101,44,0.5,100,100,1000,159,0.58,212,152,1389,160,0.57,277,209,1373,110,0.5,100,100,1000,95,0.58,200,143,1341,-2574,79,-1875,-1612,-878,510,5980,-1627,-5080,1830
90,0.53,320,285,1092,48,0.5,100,100,1000,60,0.54,369,317,1010,94,0.5,100,100,1000,146,0.5,100,100,1000,127,0.5,100,100,1000,51,0.57,162,124,1206,150,0.5,100,100,1000,110,0.5,100,100,1000,47,0.5,100,100,1000,-1479,3590,356,1602,2027,-5568,6157,491,2427,4837
40,0.55,289,240,1223,92,0.54,371,316,1575,67,0.55,247,202,1313,39,0.56,211,167,1280,112,0.57,207,159,1209,123,0.5,100,100,1000,51,0.58,271,196,1868,9,0.5,100,100,1000,81,0.55,242,197,1397,130,0.58,200,143,1341,2990,1902,1412,7379,3819,1075,4087,6277,15284,7495
21,0.58,139,102,1004,112,0.5,100,100,1000,104,0.5,100,100,1000,62,0.5,100,100,1000,140,0.5,100,100,1000,117,0.5,100,100,1000,65,0.5,100,100,1000,51,0.5,100,100,1000,78,0.5,100,100,1000,13,0.5,100,100,1000,-3592,-6826,-1046,-1320,-1706,-1886,-7514,2095,20548,-4796
55,0.5,100,100,1000,92,0.5,100,100,1000,86,0.5,100,100,1000,143,0.5,100,100,1000,131,0.5,100,100,1000,58,0.5,100,100,1000,26,0.54,217,183,1043,87,0.5,100,100,1000,102,0.5,100,100,1000,68,0.5,100,100,1000,-2104,-1949,-1947,-4105,-4096,-3660,3548,-17904,-4989,-2545
103,0.5,100,100,1000,23,0.5,100,100,1000,56,0.5,100,100,1000,143,0.56,175,137,1330,131,0.5,100,100,1000,2,0.5,100,100,1000,159,0.5,100,100,1000,118,0.5,100,100,1000,55,0.5,100,100,1000,84,0.71,66,27,1010,-2462,563,-1529,-5102,-945,-1870,11718,-7544,-5869,1689
103,0.61,110,69,1145,47,0.57,239,179,1522,39,0.53,273,239,1034,144,0.56,175,137,1330,151,0.5,100,100,1000,3,0.5,100,100,1000,51,0.6,102,68,1081,159,0.5,100,100,1000,130,0.55,342,275,1346,15,0.54,333,280,1367,2295,3465,-2188,4344,1157,5231,11954,11396,15923,-3353
52,0.5,100,100,1000,105,0.56,211,167,1234,143,0.54,315,272,1178,56,0.5,100,100,1000,2,0.5,100,100,1000,96,0.5,100,100,1000,150,0.5,100,100,1000,138,0.56,134,106,1047,98,0.5,100,100,1000,5,0.53,290,253,1231,-2116,-4910,1130,-2853,-292,-3283,-24504,969,315,598
39,0.5,100,100,1000,90,0.5,100,100,1000,144,0.5,100,100,1000,86,0.5,100,100,1000,20,0.5,100,100,1000,70,0.54,180,153,1011,9,0.53,222,197,1107,51,0.5,100,100,1000,46,0.5,100,100,1000,130,0.53,347,311,1039,-5439,-713,-2319,561,-1486,-20987,3193,723,12439,-1833
38,0.57,164,126,1137,52,0.5,100,100,1000,62,0.5,100,100,1000,144,0.56,315,250,1059,49,0.5,100,100,1000,107,0.5,100,100,1000,30,0.5,100,100,1000,51,0.5,100,100,1000,111,0.5,100,100,1000,78,0.5,100,100,1000,-1779,-3479,-1256,-4180,-1747,1716,-16125,5878,-1908,3601
19,0.5,100,100,1000,48,0.5,100,100,1000,38,0.5,100,100,1000,41,0.53,273,239,1034,131,0.5,100,100,1000,55,0.5,100,100,1000,51,0.5,100,100,1000,135,0.5,100,100,1000,8,0.5,100,100,1000,13,0.5,100,100,1000,2026,2720,2614,5829,337,-3055,3831,1540,9129,-1541
49,0.53,290,259,941,90,0.5,100,100,1000,38,0.56,156,122,1098,47,0.5,100,100,1000,138,0.55,361,299,1656,61,0.54,333,280,1367,56,0.5,100,100,1000,26,0.57,163,124,1141,5,0.5,100,100,1000,130,0.5,100,100,1000,2173,1455,1279,4325,2632,10387,2694,6888,21495,2220
114,0.5,100,100,1000,23,0.5,100,100,1000,104,0.5,100,100,1000,56,0.5,100,100,1000,20,0.5,100,100,1000,12,0.5,100,100,1000,26,0.55,155,126,979,159,0.52,401,367,1045,15,0.5,100,100,1000,110,0.5,100,100,1000,-6186,-1922,331,-1859,-2751,-6539,-10069,-2034,-3307,-10025
38,0.5,100,100,1000,112,0.5,100,100,1000,144,0.5,100,100,1000,56,0.5,100,100,1000,27,0.5,100,100,1000,49,0.5,100,100,1000,9,0.5,100,100,1000,135,0.5,100,100,1000,130,0.5,100,100,1000,98,0.65,131,71,1164,3846,4637,-374,2269,2303,6691,-5770,-5013,9835,-230
49,0.5,100,100,1000,117,0.53,342,308,1116,38,0.5,100,100,1000,123,0.5,100,100,1000,11,0.53,327,289,1067,124,0.57,163,121,1306,54,0.5,100,100,1000,10,0.5,100,100,1000,84,0.55,174,142,1070,5,0.5,100,100,1000,7325,4556,-4062,1503,790,28477,14587,2015,7888,2603
52,0.5,100,100,1000,148,0.52,416,380,1046,38,0.56,156,122,1098,147,0.58,104,75,1030,58,0.5,100,100,1000,127,0.5,100,100,1000,159,0.5,100,100,1000,53,0.53,351,308,1225,110,0.5,100,100,1000,15,0.5,100,100,1000,-3088,736,-3152,-2673,-550,-1915,89,-2568,-5437,1708
36,0.5,100,100,1000,61,0.5,100,100,1000,143,0.52,482,444,1089,39,0.5,100,100,1000,126,0.5,100,100,1000,3,0.5,100,100,1000,56,0.57,153,116,1005,159,0.5,100,100,1000,110,0.54,240,201,1092,98,0.5,100,100,1000,3589,2303,-372,1422,6588,3218,-4080,1612,16005,23247
48,0.5,100,100,1000,61,0.5,100,100,1000,123,0.5,100,100,1000,47,0.56,167,133,1007,4,0.5,100,100,1000,107,0.57,127,96,1065,53,0.5,100,100,1000,9,0.5,100,100,1000,72,0.5,100,100,1000,110,0.54,333,280,1367,-185,426,-1607,-26,-1568,-8462,3500,81,-965,-9193
116,0.52,347,314,1078,52,0.5,100,100,1000,41,0.53,434,379,1542,143,0.5,100,100,1000,56,0.54,325,280,1316,38,0.55,203,169,1002,71,0.5,100,100,1000,159,0.5,100,100,1000,82,0.54,333,280,1367,61,0.55,280,233,1516,4788,8629,734,2923,-2602,16602,26989,8085,-3625,-14363
48,0.5,100,100,1000,158,0.5,100,100,1000,144,0.5,100,100,1000,149,0.5,100,100,1000,123,0.5,100,100,1000,49,0.5,100,100,1000,150,0.5,100,100,1000,140,0.5,100,100,1000,102,0.5,100,100,1000,10,0.55,342,275,1346,-3864,-1479,-3181,82,-1685,-985,-4780,-19441,6,-3510
133,0.5,100,100,1000,127,0.5,100,100,1000,128,0.5,100,100,1000,123,0.5,100,100,1000,33,0.5,100,100,1000,134,0.65,93,49,1309,50,0.5,100,100,1000,53,0.5,100,100,1000,156,0.5,100,100,1000,102,0.5,100,100,1000,-2331,-4746,-4029,-1905,-677,-4878,-19711,-9978,-8449,1210
43,0.5,100,100,1000,36,0.5,100,100,1000,38,0.5,100,100,1000,39,0.5,100,100,1000,153,0.5,100,100,1000,126,0.5,100,100,1000,150,0.5,100,100,1000,51,0.5,100,100,1000,98,0.52,295,267,970,102,0.61,120,77,1002,2642,-1510,3728,2789,63,2016,2349,-1915,-176,-1250
114,0.5,100,100,1000,106,0.5,100,100,1000,47,0.5,100,100,1000,113,0.66,120,63,1013,2,0.54,174,149,1002,95,0.58,127,92,1040,18,0.5,100,100,1000,51,0.5,100,100,1000,78,0.59,152,106,1021,98,0.5,100,100,1000,-3171,-4171,-4819,-1890,-975,-12741,-6660,-6535,3793,-1884
74,0.54,192,162,1060,123,0.57,277,209,1373,39,0.56,211,167,1280,149,0.5,100,100,1000,86,0.5,100,100,1000,105,0.56,131,101,1044,54,0.5,100,100,1000,111,0.55,445,371,1847,15,0.52,400,364,1111,110,0.56,188,147,1195,-1309,2322,-6038,-1461,-3156,-2129,247,267,-1546,-7188
154,0.5,100,100,1000,90,0.5,100,100,1000,106,0.5,100,100,1000,39,0.56,167,133,1007,58,0.5,100,100,1000,66,0.5,100,100,1000,150,0.5,100,100,1000,138,0.5,100,100,1000,157,0.5,100,100,1000,98,0.5,100,100,1000,-89,-2791,-4591,-5382,-421,11302,-8101,-9268,-14092,-662
23,0.5,100,100,1000,52,0.5,100,100,1000,104,0.5,100,100,1000,152,0.5,100,100,1000,75,0.5,100,100,1000,3,0.5,100,100,1000,139,0.5,100,100,1000,161,0.55,242,197,1397,110,0.5,100,100,1000,95,0.5,100,100,1000,1776,1027,-5105,-4432,-3211,7325,2867,-3558,-9896,-7137
48,0.5,100,100,1000,61,0.56,211,167,1234,28,0.58,174,127,1230,41,0.53,434,379,1542,123,0.56,228,181,1329,133,0.5,100,100,1000,54,0.5,100,100,1000,138,0.52,393,369,1045,84,0.56,174,135,1177,5,0.58,200,143,1341,-2915,-3675,-3572,-643,-600,-11900,-6657,1715,-2082,-1557
158,0.5,100,100,1000,103,0.5,100,100,1000,144,0.5,100,100,1000,60,0.63,206,123,1240,66,0.57,165,127,1079,124,0.56,145,112,1206,150,0.5,100,100,1000,111,0.5,100,100,1000,98,0.5,100,100,1000,110,0.5,100,100,1000,3995,3657,2175,6754,2042,8678,5062,2326,8865,-3834
103,0.5,100,100,1000,133,0.66,134,70,1437,29,0.53,442,397,1193,88,0.54,244,211,1080,49,0.58,124,88,1157,123,0.5,100,100,1000,138,0.5,100,100,1000,159,0.5,100,100,1000,15,0.54,333,280,1367,110,0.53,458,410,1145,945,3349,3729,61,770,2530,13912,18914,2602,-1036
90,0.5,100,100,1000,74,0.5,100,100,1000,38,0.5,100,100,1000,39,0.5,100,100,1000,22,0.5,100,100,1000,153,0.74,80,28,1106,159,0.5,100,100,1000,56,0.5,100,100,1000,128,0.58,132,97,1108,84,0.57,193,143,1048,-40,-3831,-5728,-1004,-1341,-1187,-4597,-1217,-3526,-1024
23,0.5,100,100,1000,114,0.5,100,100,1000,56,0.5,100,100,1000,77,0.5,100,100,1000,95,0.58,127,92,1040,2,0.5,100,100,1000,10,0.53,458,410,1145,54,0.5,100,100,1000,98,0.5,100,100,1000,84,0.55,342,275,1346,5447,7978,-436,-3817,26,11765,26007,-7569,-11743,-2051
38,0.5,100,100,1000,96,0.5,100,100,1000,76,0.5,100,100,1000,67,0.54,315,272,1178,153,0.5,100,100,1000,123,0.5,100,100,1000,87,0.5,100,100,1000,9,0.52,393,369,1045,15,0.54,333,280,1367,130,0.5,100,100,1000,1299,-393,1231,3940,597,363,-2825,4799,2159,2419
61,0.56,197,155,1054,32,0.5,100,100,1000,67,0.57,127,96,1065,143,0.54,231,193,1217,7,0.63,107,62,1136,20,0.5,100,100,1000,51,0.54,301,252,1013,159,0.5,100,100,1000,78,0.52,504,463,1003,120,0.5,100,100,1000,-532,5009,1502,2822,1320,3943,7859,2657,4197,-2449
99,0.56,315,250,1059,38,0.5,100,100,1000,89,0.5,100,100,1000,144,0.54,371,316,1575,49,0.5,100,100,1000,124,0.57,165,127,1079,51,0.5,100,100,1000,150,0.5,100,100,1000,130,0.55,280,233,1516,98,0.52,504,463,1003,-1953,1314,1310,6271,2851,-11882,-2929,8153,13388,6733
74,0.5,100,100,1000,48,0.5,100,100,1000,38,0.57,168,126,1061,144,0.5,100,100,1000,138,0.5,100,100,1000,134,0.55,361,299,1656,30,0.52,456,414,1107,150,0.6,102,68,1081,10,0.55,187,153,1090,95,0.5,100,100,1000,456,-2809,-532,-4281,-2042,2044,-7198,358,-4051,15813
105,0.5,100,100,1000,74,0.5,100,100,1000,47,0.5,100,100,1000,39,0.5,100,100,1000,20,0.5,100,100,1000,2,0.5,100,100,1000,54,0.5,100,100,1000,53,0.5,100,100,1000,102,0.5,100,100,1000,17,0.52,504,463,1003,2111,572,973,5438,2713,-2526,-6651,3799,14354,3982
32,0.63,106,63,1070,37,0.53,320,285,1092,38,0.5,100,100,1000,136,0.5,100,100,1000,64,0.5,100,100,1000,154,0.52,419,380,1212,159,0.5,100,100,1000,21,0.56,258,203,1480,98,0.5,100,100,1000,110,0.5,100,100,1000,3085,15,4232,3023,1194,3163,-1633,3947,4765,-3891
21,0.58,139,102,1004,40,0.5,100,100,1000,39,0.53,366,326,1033,88,0.5,100,100,1000,142,0.5,100,100,1000,124,0.53,458,410,1145,138,0.5,100,100,1000,10,0.5,100,100,1000,128,0.5,100,100,1000,110,0.5,100,100,1000,-395,-843,246,-1190,-1501,-2659,-548,1156,-1866,-2244
44,0.5,100,100,1000,106,0.53,457,399,1561,27,0.5,100,100,1000,143,0.5,100,100,1000,158,0.5,100,100,1000,61,0.5,100,100,1000,140,0.52,451,415,1199,51,0.5,100,100,1000,110,0.55,172,138,1014,98,0.5,100,100,1000,-5063,-3376,-3672,905,-2111,-17783,-3552,-12268,-33,-253
32,0.5,100,100,1000,105,0.56,211,167,1234,104,0.54,230,195,1002,149,0.55,201,164,1399,126,0.56,260,204,1534,142,0.57,207,159,1209,9,0.5,100,100,1000,51,0.54,256,217,1026,130,0.58,200,143,1341,163,0.5,100,100,1000,-2936,6317,-958,7127,1870,-7453,9839,-1763,15132,-6320
61,0.58,167,119,1099,19,0.55,205,171,1021,86,0.5,100,100,1000,76,0.54,371,316,1575,44,0.52,419,380,1212,91,0.5,100,100,1000,51,0.5,100,100,1000,153,0.63,131,76,1228,130,0.54,233,196,1147,110,0.5,100,100,1000,2373,-315,6919,3964,-1928,-867,1947,6739,21980,-9496
103,0.66,134,70,1437,74,0.64,136,75,1434,88,0.57,271,204,1286,67,0.53,457,399,1561,8,0.56,145,112,1206,123,0.52,400,364,1111,108,0.5,100,100,1000,51,0.58,212,152,1389,84,0.56,185,148,1161,130,0.53,290,259,941,1245,1936,1170,-468,80,46,1911,988,2064,835
20,0.5,100,100,1000,61,0.5,100,100,1000,86,0.5,100,100,1000,63,0.5,100,100,1000,52,0.54,274,232,1101,55,0.54,226,193,1183,26,0.52,451,415,1199,51,0.53,251,221,953,130,0.5,100,100,1000,5,0.5,100,100,1000,2434,169,2528,8321,1303,2192,-5136,1518,18444,707
93,0.5,100,100,1000,21,0.5,100,100,1000,27,0.5,100,100,1000,127,0.57,214,162,1514,2,0.5,100,100,1000,123,0.5,100,100,1000,159,0.5,100,100,1000,10,0.5,100,100,1000,98,0.5,100,100,1000,110,0.5,100,100,1000,-193,-2188,-2219,94,-4440,14682,-9603,1135,3865,-11535
49,0.5,100,100,1000,38,0.53,290,259,941,29,0.53,442,397,1193,104,0.5,100,100,1000,8,0.5,100,100,1000,20,0.5,100,100,1000,53,0.5,100,100,1000,159,0.5,100,100,1000,95,0.52,504,463,1003,130,0.55,305,252,1424,2262,2250,2109,762,2382,8867,13565,12589,9008,1123
129,0.5,100,100,1000,4,0.5,100,100,1000,149,0.5,100,100,1000,41,0.57,153,116,1005,3,0.54,180,153,1011,124,0.53,349,314,1194,26,0.63,131,76,1228,18,0.5,100,100,1000,101,0.5,100,100,1000,79,0.5,100,100,1000,2088,179,2847,1876,-193,8137,-2309,4580,1073,-5575
52,0.5,100,100,1000,7,0.5,100,100,1000,62,0.53,442,397,1193,67,0.5,100,100,1000,145,0.5,100,100,1000,142,0.5,100,100,1000,53,0.5,100,100,1000,108,0.54,274,232,1101,6,0.5,100,100,1000,95,0.5,100,100,1000,-1920,-3542,-941,-3659,-1927,-7956,-3733,4087,-5790,-1885
74,0.56,190,150,1043,38,0.53,320,285,1092,86,0.5,100,100,1000,60,0.53,351,311,1195,2,0.54,325,274,1299,4,0.6,200,131,1151,150,0.5,100,100,1000,51,0.52,412,380,1067,84,0.56,174,135,1177,125,0.53,347,311,1039,528,-1941,4292,1840,455,-5355,4008,15603,-10281,219
49,0.62,131,80,1198,148,0.52,416,380,1046,86,0.53,457,399,1561,39,0.5,100,100,1000,140,0.5,100,100,1000,27,0.5,100,100,1000,51,0.5,100,100,1000,30,0.52,393,369,1045,130,0.5,100,100,1000,15,0.54,233,196,1147,4964,-1914,-4374,-2337,-708,12109,-335,-10110,-7130,-451
61,0.5,100,100,1000,49,0.5,100,100,1000,144,0.55,240,200,1192,157,0.5,100,100,1000,158,0.5,100,100,1000,8,0.5,100,100,1000,53,0.5,100,100,1000,71,0.5,100,100,1000,46,0.57,119,89,982,130,0.71,66,27,1010,1317,4904,4810,-853,247,9421,2831,10191,-435,-2559
48,0.53,342,308,1116,36,0.5,100,100,1000,149,0.5,100,100,1000,86,0.5,100,100,1000,2,0.5,100,100,1000,123,0.5,100,100,1000,51,0.52,300,274,899,131,0.56,221,173,1136,98,0.65,131,71,1164,95,0.5,100,100,1000,-3517,-5118,-3752,-2554,-2580,627,-8026,-4911,-401,-1037
49,0.5,100,100,1000,36,0.59,140,98,1100,27,0.5,100,100,1000,86,0.5,100,100,1000,127,0.5,100,100,1000,124,0.5,100,100,1000,150,0.5,100,100,1000,51,0.62,130,79,1011,110,0.5,100,100,1000,72,0.5,100,100,1000,-1018,-373,-4968,-3076,62,7692,3516,-8126,-14472,7242
55,0.5,100,100,1000,154,0.5,100,100,1000,63,0.5,100,100,1000,60,0.5,100,100,1000,24,0.5,100,100,1000,22,0.5,100,100,1000,77,0.5,100,100,1000,30,0.5,100,100,1000,98,0.5,100,100,1000,82,0.57,228,169,1033,1000,2760,205,417,-303,-372,1658,1067,1690,-1864
157,0.63,206,123,1240,116,0.5,100,100,1000,62,0.5,100,100,1000,38,0.62,110,67,1041,123,0.5,100,100,1000,139,0.57,270,203,1555,108,0.52,296,269,1098,51,0.59,139,97,1092,84,0.56,234,181,1035,130,0.54,261,226,1003,-988,5827,4045,2958,693,-18415,10296,9328,1896,1918
61,0.5,100,100,1000,161,0.57,152,117,1033,47,0.5,100,100,1000,60,0.53,351,311,1195,111,0.56,197,155,1285,123,0.5,100,100,1000,26,0.5,100,100,1000,51,0.5,100,100,1000,93,0.5,100,100,1000,120,0.5,100,100,1000,846,312,1085,3164,1655,1103,1757,1052,1833,-233
48,0.66,134,70,1437,61,0.5,100,100,1000,67,0.53,457,399,1561,144,0.56,156,122,1098,2,0.5,100,100,1000,138,0.56,258,203,1480,51,0.5,100,100,1000,150,0.56,139,110,1143,130,0.5,100,100,1000,110,0.5,100,100,1000,-463,1659,1559,4040,137,1105,3022,-1155,4333,-7438
48,0.5,100,100,1000,49,0.5,100,100,1000,76,0.5,100,100,1000,88,0.5,100,100,1000,124,0.5,100,100,1000,85,0.5,100,100,1000,30,0.52,300,274,899,159,0.54,388,334,1035,141,0.5,100,100,1000,72,0.55,187,153,1090,-1381,-1127,-226,-6810,-540,-4032,-4949,-6571,-17910,8397
22,0.5,100,100,1000,59,0.5,100,100,1000,83,0.5,100,100,1000,60,0.5,100,100,1000,137,0.5,100,100,1000,154,0.5,100,100,1000,10,0.5,100,100,1000,153,0.5,100,100,1000,163,0.5,100,100,1000,38,0.53,290,253,1231,3005,-2527,4219,-4403,-2550,24762,999,4146,-7286,-20551
48,0.66,134,70,1437,61,0.55,201,164,1399,149,0.5,100,100,1000,47,0.62,117,72,1006,91,0.5,100,100,1000,2,0.5,100,100,1000,9,0.53,222,197,1107,51,0.52,401,367,1045,130,0.54,261,226,1003,84,0.5,100,100,1000,-300,-2084,-6888,-3849,-981,-4951,-8144,-10989,-6632,-2459
64,0.5,100,100,1000,137,0.5,100,100,1000,56,0.5,100,100,1000,123,0.5,100,100,1000,70,0.56,145,112,1206,38,0.55,234,195,1312,51,0.5,100,100,1000,108,0.5,100,100,1000,98,0.69,82,36,1033,95,0.5,100,100,1000,1779,6260,1147,95,1222,7969,15490,-5791,12334,-2252
74,0.64,136,75,1434,37,0.6,101,66,1076,38,0.5,100,100,1000,63,0.56,156,122,1098,153,0.53,351,311,1195,91,0.5,100,100,1000,51,0.5,100,100,1000,159,0.5,100,100,1000,72,0.5,100,100,1000,161,0.5,100,100,1000,-1903,2329,4654,3947,2176,-5454,12298,2212,21131,278
